Date,High,Low,Open,Close,Volume,Adj Close
2020-03-02,743.6900024414062,686.6699829101562,711.260009765625,743.6199951171875,20195000,743.6199951171875
2020-03-03,806.97998046875,716.1099853515625,805.0,745.510009765625,25784000,745.510009765625
2020-03-04,766.52001953125,724.72998046875,763.9600219726562,749.5,15049000,749.5
2020-03-05,745.75,718.0700073242188,723.77001953125,724.5399780273438,10852700,724.5399780273438
2020-03-06,707.0,684.27001953125,690.0,703.47998046875,12662900,703.47998046875
2020-03-09,663.0,605.0,605.3900146484375,608.0,17073700,608.0
2020-03-10,668.0,608.0,659.4299926757812,645.3300170898438,15594400,645.3300170898438
2020-03-11,653.5800170898438,613.0,640.2000122070312,634.22998046875,13322500,634.22998046875
2020-03-12,594.5,546.25,580.8900146484375,560.5499877929688,18909100,560.5499877929688
2020-03-13,607.5700073242188,502.0,595.0,546.6199951171875,22640300,546.6199951171875
2020-03-16,494.8699951171875,442.1700134277344,469.5,445.07000732421875,20489500,445.07000732421875
2020-03-17,471.8500061035156,396.0,440.010009765625,430.20001220703125,23994600,430.20001220703125
2020-03-18,404.8599853515625,350.510009765625,389.0,361.2200012207031,23786200,361.2200012207031
2020-03-19,452.0,358.4599914550781,374.70001220703125,427.6400146484375,30195500,427.6400146484375
2020-03-20,477.0,425.7900085449219,438.20001220703125,427.5299987792969,28285500,427.5299987792969
2020-03-23,442.0,410.5,433.6000061035156,434.2900085449219,16454500,434.2900085449219
2020-03-24,513.6900024414062,474.0,477.29998779296875,505.0,22895200,505.0
2020-03-25,557.0,511.1099853515625,545.25,539.25,21222700,539.25
2020-03-26,560.0,512.25,547.3900146484375,528.1599731445312,17380700,528.1599731445312
2020-03-27,525.7999877929688,494.0299987792969,505.0,514.3599853515625,14377400,514.3599853515625
2020-03-30,516.6500244140625,491.2300109863281,510.260009765625,502.1300048828125,11998100,502.1300048828125
2020-03-31,542.9600219726562,497.0,501.25,524.0,17771500,524.0
2020-04-01,513.9500122070312,475.1000061035156,504.0,481.55999755859375,13353200,481.55999755859375
2020-04-02,494.260009765625,446.3999938964844,481.0299987792969,454.4700012207031,19858400,454.4700012207031
2020-04-03,515.489990234375,468.3900146484375,509.5,480.010009765625,22562100,480.010009765625
2020-04-06,521.0,497.9599914550781,511.20001220703125,516.239990234375,14901800,516.239990234375
2020-04-07,565.0,532.3400268554688,545.0,545.4500122070312,17919800,545.4500122070312
2020-04-08,557.2100219726562,533.3300170898438,554.2000122070312,548.8400268554688,12656000,548.8400268554688
2020-04-09,575.1799926757812,557.1099853515625,562.0900268554688,573.0,13650000,573.0
2020-04-13,652.0,580.530029296875,590.1599731445312,650.9500122070312,22475400,650.9500122070312
2020-04-14,741.8800048828125,692.4299926757812,698.969970703125,709.8900146484375,30576500,709.8900146484375
2020-04-15,753.1300048828125,710.0,742.0,729.8300170898438,23577000,729.8300170898438
2020-04-16,759.4500122070312,706.719970703125,716.9400024414062,745.2100219726562,20657900,745.2100219726562
2020-04-17,774.9500122070312,747.6599731445312,772.280029296875,753.8900146484375,13128200,753.8900146484375
2020-04-20,765.5700073242188,712.2100219726562,732.7000122070312,746.3599853515625,14746600,746.3599853515625
2020-04-21,753.3300170898438,673.7899780273438,730.1199951171875,686.719970703125,20209100,686.719970703125
2020-04-22,734.0,688.7100219726562,703.97998046875,732.1099853515625,14224800,732.1099853515625
2020-04-23,734.0,703.1300048828125,727.5999755859375,705.6300048828125,13236700,705.6300048828125
2020-04-24,730.72998046875,698.1799926757812,710.8099975585938,725.1500244140625,13237600,725.1500244140625
2020-04-27,799.489990234375,735.0,737.6099853515625,798.75,20681400,798.75
2020-04-28,805.0,756.6900024414062,795.6400146484375,769.1199951171875,15222000,769.1199951171875
2020-04-29,803.2000122070312,783.1599731445312,790.1699829101562,800.510009765625,16216000,800.510009765625
2020-04-30,869.8200073242188,763.5,855.1900024414062,781.8800048828125,28400100,781.8800048828125
2020-05-01,772.77001953125,683.0399780273438,755.0,701.3200073242188,32531800,701.3200073242188
2020-05-04,762.0,698.0,701.0,761.1900024414062,19237100,761.1900024414062
2020-05-05,798.9199829101562,762.1799926757812,789.7899780273438,768.2100219726562,16991700,768.2100219726562
2020-05-06,789.7999877929688,761.1099853515625,776.5,782.5800170898438,11123200,782.5800170898438
2020-05-07,796.4000244140625,772.3499755859375,777.2100219726562,780.0399780273438,11527700,780.0399780273438
2020-05-08,824.0,787.010009765625,793.77001953125,819.4199829101562,16130100,819.4199829101562
2020-05-11,824.0,785.0,790.510009765625,811.2899780273438,16471100,811.2899780273438
2020-05-12,843.2899780273438,808.0,827.0,809.4099731445312,15906900,809.4099731445312
2020-05-13,826.0,763.2999877929688,820.8300170898438,790.9600219726562,19065500,790.9600219726562
2020-05-14,803.3599853515625,764.0,780.0,803.3300170898438,13682200,803.3300170898438
2020-05-15,805.0499877929688,786.5499877929688,790.3499755859375,799.1699829101562,10518400,799.1699829101562
2020-05-18,834.719970703125,803.8800048828125,827.780029296875,813.6300048828125,11698100,813.6300048828125
2020-05-19,822.0700073242188,806.0800170898438,815.1699829101562,808.010009765625,9636500,808.010009765625
2020-05-20,826.0,811.7999877929688,820.5,815.5599975585938,7309300,815.5599975585938
2020-05-21,832.5,796.0,816.0,827.5999755859375,12254600,827.5999755859375
2020-05-22,831.780029296875,812.0,822.1699829101562,816.8800048828125,9987500,816.8800048828125
2020-05-26,834.5999755859375,815.7100219726562,834.5,818.8699951171875,8089700,818.8699951171875
2020-05-27,827.7100219726562,785.0,820.8599853515625,820.22998046875,11549500,820.22998046875
2020-05-28,824.75,801.6900024414062,813.510009765625,805.8099975585938,7255600,805.8099975585938
2020-05-29,835.0,804.2100219726562,808.75,835.0,11812500,835.0
2020-06-01,899.0,854.0999755859375,858.0,898.0999755859375,14939500,898.0999755859375
2020-06-02,908.6599731445312,871.0,894.7000122070312,881.5599975585938,13565600,881.5599975585938
2020-06-03,897.9400024414062,880.0999755859375,888.1199951171875,882.9600219726562,7949500,882.9600219726562
2020-06-04,895.75,858.4400024414062,889.8800048828125,864.3800048828125,8887700,864.3800048828125
2020-06-05,886.52001953125,866.2000122070312,877.8400268554688,885.6599731445312,7811900,885.6599731445312
2020-06-08,950.0,909.1599731445312,919.0,949.9199829101562,14174700,949.9199829101562
2020-06-09,954.4400024414062,923.9299926757812,940.010009765625,940.6699829101562,11388200,940.6699829101562
2020-06-10,1027.47998046875,982.5,991.8800048828125,1025.050048828125,18563400,1025.050048828125
2020-06-11,1018.9600219726562,972.0,990.2000122070312,972.8400268554688,15916500,972.8400268554688
2020-06-12,987.97998046875,912.5999755859375,980.0,935.280029296875,16730200,935.280029296875
2020-06-15,998.8400268554688,908.5,917.7899780273438,990.9000244140625,15697200,990.9000244140625
2020-06-16,1012.8800048828125,962.3900146484375,1011.8499755859375,982.1300048828125,14051100,982.1300048828125
2020-06-17,1005.0,982.5700073242188,987.7100219726562,991.7899780273438,9869400,991.7899780273438
2020-06-18,1019.2000122070312,994.469970703125,1003.0,1003.9600219726562,9751900,1003.9600219726562
2020-06-19,1015.969970703125,991.3400268554688,1012.780029296875,1000.9000244140625,8679700,1000.9000244140625
2020-06-22,1008.8800048828125,990.02001953125,999.9500122070312,994.3200073242188,6362400,994.3200073242188
2020-06-23,1012.0,994.010009765625,998.8800048828125,1001.780029296875,6365300,1001.780029296875
2020-06-24,1000.8800048828125,953.1400146484375,994.1099853515625,960.8499755859375,10959600,960.8499755859375
2020-06-25,985.97998046875,937.1500244140625,954.27001953125,985.97998046875,9254500,985.97998046875
2020-06-26,995.0,954.8699951171875,994.780029296875,959.739990234375,8854900,959.739990234375
2020-06-29,1010.0,948.52001953125,969.010009765625,1009.3499755859375,9026400,1009.3499755859375
2020-06-30,1087.68994140625,1003.72998046875,1006.5,1079.81005859375,16918500,1079.81005859375
2020-07-01,1135.3299560546875,1080.5,1083.0,1119.6300048828125,13326900,1119.6300048828125
2020-07-02,1228.0,1185.5999755859375,1221.47998046875,1208.6600341796875,17250100,1208.6600341796875
2020-07-06,1377.7900390625,1266.0400390625,1276.68994140625,1371.5799560546875,20569900,1371.5799560546875
2020-07-07,1429.5,1336.7099609375,1405.010009765625,1389.8599853515625,21489700,1389.8599853515625
2020-07-08,1417.260009765625,1311.3399658203125,1405.0,1365.8800048828125,16311300,1365.8800048828125
2020-07-09,1408.56005859375,1351.280029296875,1396.989990234375,1394.280029296875,11717600,1394.280029296875
2020-07-10,1548.9200439453125,1376.010009765625,1396.0,1544.6500244140625,23281000,1544.6500244140625
2020-07-13,1794.989990234375,1648.510009765625,1659.0,1736.7601318359375,18127063,1736.7601318359375
